latitude,longitude
-33.41423536013163,-70.70142310671186
-33.45296624677165,-70.6147676084829
-33.30775084048815,-70.81618770324195
-33.35958232726236,-70.5549153625363
-33.47311298157037,-70.5943664633288
-33.3568057700689,-70.597579797977
-33.38334481964849,-70.58201674871631
-33.443715152873814,-70.69849312285163
-33.49789855119611,-70.66710793501004
-33.40329016054291,-70.555616115925
-33.56687821436335,-70.50121251774725
-33.43122728758169,-70.58028112529661
-33.48234730329325,-70.5880940100765
-33.46570984791297,-70.50352283848753
-33.33837236711572,-70.67534007643346
-33.50280813023826,-70.58949172150784
-33.51633703524086,-70.52069484576401
-33.48036286411968,-70.53955163728563
-33.59095900755699,-70.51326492849348
-33.34704634590733,-70.6008769123109
-33.47517479978846,-70.74057300167343
-33.514422123584744,-70.66847958592109
-33.45477535846097,-70.53191269356704
-33.37371881956827,-70.69795206083658
-33.574621787471706,-70.55967619253232
-33.411924769304676,-70.70104062637066
-33.361377873788655,-70.56935569825632
-33.58023889742422,-70.68875749577877
-33.60953779373386,-70.76878495783615
-33.33202642582675,-70.80631227458132
-33.48937646230648,-70.58152473869053
-33.585930200346425,-70.75375683720767
-33.40911362252206,-70.81275902871556
-33.4551575474975,-70.79867053707261
-33.452499346499216,-70.70963840707509
-33.55905360325908,-70.60047004824183
-33.45146387808352,-70.59841233271457
-33.408545806779884,-70.75092098608445
-33.31152463711574,-70.67733834913557
-33.49144445962462,-70.76156223550619
-33.359283100237825,-70.61815700683302
-33.423758907131514,-70.56543406291686
-33.61398748515075,-70.72234125049103
-33.386410817580696,-70.61020175636997
-33.35332126075794,-70.63903897212278
-33.496292113910464,-70.60579862473904
-33.51473138184341,-70.71899356940887
-33.41548461594036,-70.51335778375356
-33.60237264713775,-70.69262632819819
-33.615609227704304,-70.6982354084078
-33.445334355849376,-70.6080371712585
-33.62265731861832,-70.78180932800514
-33.60231298340313,-70.75187228444155
-33.62490118206326,-70.80287941178076
-33.547468126862064,-70.58057426353233
-33.373877555889116,-70.61966430786721
-33.58518106428065,-70.6682760189238
-33.379708288540066,-70.78885779112542
-33.45666902775537,-70.63790854292925
-33.48861859797007,-70.80724989989284
-33.52901814074297,-70.49551094253212
-33.34386705860168,-70.49827636499572
-33.41330491478289,-70.73731595547596
-33.331752612408614,-70.75142771013766
-33.322066827819626,-70.75234097416113
-33.48587108299197,-70.52010259350673
-33.4357101067853,-70.75668066851237
-33.49043776672406,-70.62497131178543
-33.33386824059682,-70.54766623921287
-33.44887942832615,-70.62082690748682
-33.55581849702623,-70.76960428389769
-33.45896729397805,-70.79654492657295
-33.42893115044527,-70.567726269052
-33.61607796099364,-70.59699531842534
-33.333395337608344,-70.67172812777633
-33.53626905529292,-70.71080500050336
-33.58357163745197,-70.7368923421215
-33.5056672681269,-70.48712736431206
-33.4005774183385,-70.55699507230389
-33.40881894336268,-70.75434404828336
-33.4761434343044,-70.51560161013238
-33.51632693288596,-70.67264904045912
-33.34343926921557,-70.72745225633383
-33.36714983005542,-70.66408161949246
-33.484262353566685,-70.66486504673242
-33.47390722595958,-70.60260606424136
-33.447915975315304,-70.76710595082983
-33.45969750427332,-70.49221285416044
-33.43747120267268,-70.74344533223399
-33.53423551842957,-70.64844166365228
-33.34677499834426,-70.74332459717401
-33.617284076049,-70.54604087711466
-33.51266624859253,-70.73472745856925
-33.48665938835595,-70.7006242197804
-33.49699808340733,-70.7055646818525
-33.387115966822364,-70.62484342121961
-33.52015724616885,-70.64059803371977
-33.39037506497177,-70.64179656685418
-33.54269480772846,-70.6561480579632
-33.333087387645534,-70.5665574574742
-33.61781666016327,-70.559260319998
-33.356030136947616,-70.67263663414712
-33.31133651116418,-70.49369071171813
-33.51859239229348,-70.74715531383947
-33.61947741112455,-70.61367065366733
-33.54475892226719,-70.48824359101827
-33.311246435241166,-70.79234042790277
-33.63290968889974,-70.59774892438614
-33.57273072529399,-70.6459692953433
-33.48223887939799,-70.72557211270976
-33.31769580420094,-70.47407137828333
-33.30721375535983,-70.57492962410892
-33.313617452120646,-70.58880140714497
-33.612831088930406,-70.50473387822441
-33.4454527912611,-70.55223575458851
-33.40022873818163,-70.68136200593707
-33.49476375424094,-70.66252770038176
-33.48869030159005,-70.62611317712502
-33.52700176558624,-70.8092487680962
-33.49266831937377,-70.6026810970297
-33.55879616767494,-70.60374876561873
-33.437154802628825,-70.47146347077953
-33.40762207834674,-70.60897226478923
-33.62865280520171,-70.76445810557004
-33.327996020853185,-70.7146431306684
-33.610923598336804,-70.70842188540456
-33.51002629902525,-70.47382739607411
-33.46291967534088,-70.53509283204671
-33.43596003133972,-70.81783089457431
-33.33402495426297,-70.47558264229826
-33.550360877758514,-70.63516568672108
-33.59896347568981,-70.50881528551304
-33.40866796868196,-70.617738673141
-33.3648945909317,-70.74362895604644
-33.48644663924086,-70.69651886461456
-33.33708573079678,-70.79240716688967
-33.3038960243987,-70.58379850221904
-33.54812094622047,-70.78490461355162
-33.5351023369256,-70.75031455165886
-33.61685665448716,-70.47764480420076
-33.36892493304248,-70.79655284450577
-33.450768735958405,-70.75838999776947
-33.387394927535496,-70.76839312809659
-33.613896243672684,-70.81750814604128
-33.42999906519993,-70.67979053884852
-33.52526237987245,-70.78346526192433
-33.583334292619014,-70.74527839832214
-33.63924143884538,-70.73502336765645
-33.31696432401076,-70.65878049745167
-33.44759988158494,-70.81342622612704
-33.348711274466105,-70.6413371945784
-33.46556793356613,-70.65795092173073
-33.61106533893747,-70.73505025863166
-33.305159834083085,-70.76571481219486
-33.30928007386259,-70.76788935445585
-33.572315346360014,-70.60432406413864
-33.347007925233896,-70.67665123463766
-33.48174710424358,-70.60317935703436
-33.53530441613087,-70.4837462986132
-33.33342060679814,-70.61493096358382
-33.34558921955715,-70.58683670841721
-33.40664343472655,-70.52205306677824
-33.43542219961393,-70.68452457175717
-33.3301210135449,-70.73971726303834
-33.60572045941184,-70.57827691680961
-33.621796599609766,-70.75095499144868
-33.513259505391055,-70.5329394034113
-33.36036782208278,-70.67337580696345
-33.38790847917932,-70.53995895840028
-33.444944061295836,-70.5620727026244
-33.31697957060245,-70.72083126494023
-33.52275332459036,-70.58043483220321
-33.35696450260748,-70.74364316472618
-33.31407479878136,-70.5681598599932
-33.5053411578467,-70.64101967602895
-33.47535386714245,-70.71272510580452
-33.46446809315196,-70.6498312657269
-33.610837442309794,-70.65953531509582
-33.603011809137506,-70.56986757773974
-33.31042500134785,-70.58731767472733
-33.45526570349059,-70.51110352491285
-33.55229314607355,-70.51754241618653
-33.634340642252056,-70.68432387426127
-33.40280784231219,-70.77271423655706
-33.51225141938158,-70.63994142280077
-33.62819311967793,-70.7138263336446
-33.50420054633195,-70.78046574497566
-33.60251776812153,-70.49949978397252
-33.617501910067325,-70.73267281747131
-33.309516337238286,-70.68511237834856
-33.31428553997269,-70.78986590401036
-33.42546278085552,-70.79544136948951
-33.367869063827094,-70.65459561333256
-33.32865372796191,-70.67451271995103
-33.58698662396584,-70.680121464035
-33.62770012166377,-70.66437060792695
-33.489603636747276,-70.73705595553187
-33.53709318257106,-70.52424808747402
-33.502275035797574,-70.59691437442837
-33.409617403576135,-70.67413725692857
-33.37001440516713,-70.60126082237674
-33.39773233334562,-70.61331932765532
-33.548983018630274,-70.74512402190622
-33.62316933400376,-70.65661594106135
-33.472289996111435,-70.57183615104877
-33.373894829012976,-70.7812586241206
-33.333603192733264,-70.73124476058312
-33.46427969196381,-70.60332266887666
-33.400986759300764,-70.5796879863916
-33.351838839352325,-70.50789999964368
-33.431307646692844,-70.77375736118724
-33.58756633504452,-70.74988087493595
-33.60534597700016,-70.69500573833204
-33.62647440369101,-70.6350220556285
-33.384247602201555,-70.59963730323842
-33.48793538405963,-70.69570654896964
-33.60002828521433,-70.50831377287061
-33.509510716207224,-70.76684953439502
-33.37781643375143,-70.51997928013155
-33.42117858837097,-70.54631555074674
-33.40518554937793,-70.56126363065559
-33.56497159791118,-70.79981099210728
-33.33700288477821,-70.58679656160211
-33.509718510140644,-70.63959222366204
-33.50392823156406,-70.69894063263513
-33.45539718719851,-70.57926322667714
-33.33924725436029,-70.5019670710983
-33.34326284215711,-70.49019577703518
-33.406129680236475,-70.47644365135976
-33.54105960068313,-70.480897051729
-33.38852818646265,-70.53892194027625
-33.34861273407728,-70.57835381518089
-33.55782586601655,-70.49618319583682
-33.362334663238855,-70.58579923141632
-33.492548451396345,-70.76179279087008
-33.35007357426537,-70.6516991994139
-33.59623793596365,-70.49465724930691
-33.30438959565841,-70.74498765852547
-33.38687017229885,-70.72001648898454
-33.460919091800434,-70.55944544555533
-33.54802185822139,-70.79401708307444
-33.392596181753795,-70.64020793314978
-33.49124683656025,-70.63139158144165
-33.45260794388365,-70.492117005421
-33.4513352447339,-70.49064363012619
-33.46078160410687,-70.62357871896597
-33.457463015447104,-70.6898108621841
-33.36236442253036,-70.7526846672819
-33.45363584161014,-70.61653274802863
-33.38227796519402,-70.52303170521648
-33.44703607110957,-70.5758736771452
-33.60975371174428,-70.81767750176462
-33.3078853846635,-70.49163004492684
-33.43300660576028,-70.75786526999843
-33.34653740663252,-70.79900092534565
-33.616045337705614,-70.54193083383815
-33.4885824003377,-70.75681872866436
-33.63937491469391,-70.50895602917204
-33.3754354468998,-70.62526422322675
-33.551826396252494,-70.60536542688635
-33.30535634146448,-70.7655387210566
-33.42275362669227,-70.76900745884204
-33.40152683177377,-70.62709481191465
-33.580300834316525,-70.70639610876233
-33.57607881847783,-70.62329854065652
-33.39540895477332,-70.65577974427316
-33.60792430364852,-70.5956608232786
-33.36728555475756,-70.74771397471982
-33.5811688103307,-70.50969292685276
-33.40185170320995,-70.47542494420658
-33.31742053850845,-70.63199621077831
-33.3387875197154,-70.4784636430922
-33.468070798903824,-70.80757367580762
-33.56102847795021,-70.55465014161959
-33.34864398853582,-70.53270909004583
-33.37674995398111,-70.51834422555311
-33.535733733674185,-70.5731798433912
-33.613890523852895,-70.80517415872386
-33.345255210068984,-70.57396347503894
-33.44580235277324,-70.71683304458733
-33.55811458863512,-70.56362049420159
-33.44368385234336,-70.57559831834152
-33.56842467623034,-70.68952801953557
-33.54217407256898,-70.77410631678676
-33.46031763124197,-70.59061710205503
-33.56350617795664,-70.65251961013664
-33.31181291503823,-70.69415900592536
-33.49425278976067,-70.60596821659811
-33.507735081080504,-70.67360471394662
-33.51294811456605,-70.73685359953046
-33.304705071029396,-70.65852360156575
-33.399430842040495,-70.52288819514226
-33.351921462084306,-70.53157610465414
-33.591729202277406,-70.50333947630915
-33.507063503127156,-70.80143380995563
-33.37713410792172,-70.71150791900328
-33.41391471574708,-70.48162634087623
-33.49635978410552,-70.65550286609606
-33.613041250821134,-70.59493263132039
-33.37529287949631,-70.71341059377009
-33.5820846607754,-70.60701819745275
-33.61151577764619,-70.57558462822851
-33.57552030914467,-70.57670295392761
-33.45629121015816,-70.67374691427203
-33.48895746099785,-70.49076046450355
-33.36273248600298,-70.65642784868376
-33.59866896304199,-70.48593964623393
-33.33401106694432,-70.66282686625654
-33.6115547190491,-70.51247904896287
-33.62931493564963,-70.54786431852663
-33.30364363561846,-70.7675095214946
-33.34222450233961,-70.54308513093615
-33.448653954467005,-70.76435912541628
-33.62102007647904,-70.74735306739123
-33.39772140096538,-70.61578922075104
-33.33043847571885,-70.74460719406717
-33.574043354428454,-70.78628344994627
-33.37483861953627,-70.7764784690961
-33.36670364745858,-70.51762557887899
-33.42454278473583,-70.75496104462287
-33.494582898096255,-70.64098273823842
-33.541882458306624,-70.8161279712056
-33.395474538438606,-70.78271175212066
-33.457037727810956,-70.56998321756147
-33.32437380926461,-70.55397305529118
-33.52880346316619,-70.70922682677019
-33.48896730604802,-70.5054231973351
-33.54423876017818,-70.75458125475414
-33.537355262737094,-70.81134430046671
-33.31805656307662,-70.8050285765644
-33.33179755055799,-70.68199949392286
-33.4724032617884,-70.67348443655189
-33.54434435440273,-70.54986280803311
-33.57545198159673,-70.57090829106878
-33.57678535289743,-70.74766971107472
-33.388300404722564,-70.57379423988674
-33.41956547878492,-70.65613425940614
-33.411687521119475,-70.49483797066381
-33.311318527164666,-70.81580484829608
-33.458906749034014,-70.69624376197144
-33.378712122230944,-70.64642847685442
-33.337469222585014,-70.73377178931732
-33.58358581614232,-70.64243113441997
-33.537044532846515,-70.80047702525454
-33.560820988239335,-70.52382793275277
-33.432594627553584,-70.57226280955085
-33.560263387740825,-70.62288050191431
-33.51320315979495,-70.51087794366832
-33.552670094220154,-70.51113518684096
-33.56766586357734,-70.65407559843413
-33.30167450951974,-70.68732606159662
-33.61708406940442,-70.74090901445626
-33.4282743852083,-70.67756869249725
-33.35627141518756,-70.73774547527282
-33.33236981219989,-70.7914473576047
-33.46329340420811,-70.78077119503683
-33.598290596798684,-70.49609333193723
-33.44943510645286,-70.48644319911706
-33.421782268985595,-70.80978020878369
-33.393232470588266,-70.49112048576308
-33.45322715292111,-70.70514141151968
-33.61332149095849,-70.70771758524829
-33.54224324113454,-70.66754341099227
-33.52229469547401,-70.6222285887067
-33.307116187335176,-70.74899575100193
-33.4313183174486,-70.6734489725645
-33.49945091339635,-70.52202623064166
-33.490157560568676,-70.51872275534969
-33.34592904053667,-70.73562226506326
-33.59037974190258,-70.65350625604869
-33.30953693297267,-70.74859994882378
-33.39256496425503,-70.66521836926718
-33.42960335375412,-70.59609235519305
-33.34159068095658,-70.59475118860162
-33.59551396794402,-70.51771453825663
-33.44146931191353,-70.57984145190841
-33.437842031712016,-70.81849454259877
-33.30518585774744,-70.69644621279915
-33.6404144253366,-70.62452078399207
-33.46630867309911,-70.71558288927481
-33.615840520270936,-70.81158119666178
-33.54246223773973,-70.6527296842324
-33.344779332616916,-70.78902671531779
-33.62060268727254,-70.69331590372916
-33.60701125545099,-70.81989333872116
-33.51457793500336,-70.70792683758151
-33.3012925253296,-70.55148120712231
-33.42113436539133,-70.54689923759837
-33.50081556301461,-70.5050258517087
-33.421205050300266,-70.81267188078009
-33.591045752932395,-70.79427534527484
-33.5141206719532,-70.62778696260376
-33.3043119242764,-70.78015342811047
-33.36065507301287,-70.57839626955959
-33.51925273205007,-70.64790949516939
-33.42555726166561,-70.53297032518812
-33.38983296016323,-70.72045484774766
-33.51167072503462,-70.80460489111974
-33.453975013803266,-70.65120579309388
-33.430958486923764,-70.72267730658672
-33.550126028338795,-70.7433131222001
-33.61141300137398,-70.57375545722435
-33.39736724898717,-70.5391707663529
-33.581148819691236,-70.52684727483144
-33.45403799274518,-70.63273305878772
-33.370374587138706,-70.67769372321754
-33.561264631039435,-70.7299715204751
-33.499799221469935,-70.71480142529471
-33.346668824747944,-70.49134655641377
-33.51187406240912,-70.6294391056977
-33.42482493782007,-70.66070588891024
-33.4124197773272,-70.6810307546729
-33.418482031920554,-70.63108406459477
-33.38430890815649,-70.73443721413688
-33.472971471746874,-70.63179515402369
-33.601509997353034,-70.73068737882012
-33.57575358950376,-70.48601156876943
-33.43954039146583,-70.79457183129102
-33.43019790623887,-70.79092149518473
-33.52706958326653,-70.73928763861396
-33.59213914520101,-70.6398254992437
-33.56999235054497,-70.78194858943186
-33.50570460215786,-70.70246047240177
-33.45476114680513,-70.48298483192323
-33.51176332096883,-70.54122689430335
-33.54725152325803,-70.6437277440179
-33.57624417249171,-70.4741156758531
-33.40478850046767,-70.62085058739287
-33.497454091479824,-70.62257692766767
-33.434318494024275,-70.76861288606338
-33.47448575996916,-70.49410674752211
-33.43410496080272,-70.77049766229749
-33.550892960653194,-70.7962865603735
-33.345208113358595,-70.49113777305183
-33.53129553634817,-70.79626241744153
-33.59961098992932,-70.75121829626838
-33.63991168419504,-70.63208707183243
-33.36747928551832,-70.61603535599133
-33.3828017218067,-70.56667648824967
-33.45563869354048,-70.68186276969618
-33.57128874398067,-70.75379838391967
-33.57171237130144,-70.62273162274359
-33.303491035026376,-70.62925812440018
-33.52146759842711,-70.77296144841385
-33.51605891557949,-70.76834653648051
-33.55359083800624,-70.77327308062422
-33.36326814820161,-70.72054511462187
-33.484806123701865,-70.49886916382937
-33.62395664510208,-70.67945940929376
-33.476703170710586,-70.51412470252889
-33.43560650571446,-70.60400098718058
-33.3675978425353,-70.75001310238602
-33.555363660825115,-70.57199664544692
-33.474137939652124,-70.54363262471055
-33.34859369250886,-70.65150245399889
-33.4611024797064,-70.79774426965807
-33.441665561714096,-70.78314642763968
-33.58503925948544,-70.70683785615817
-33.328181898873986,-70.54778034596049
-33.30390762192127,-70.60201025712901
-33.33358040894777,-70.69742324443833
-33.403187831936314,-70.73590746953185
-33.564763216892814,-70.51889249782492
-33.51939271747598,-70.74267174184696
-33.424978311482185,-70.64359278306658
-33.3755207853847,-70.77361746518066
-33.535119133635455,-70.59166757789947
-33.633467502686514,-70.53746634030803
-33.36214687063967,-70.61669449306258
-33.49919648637536,-70.72742456277015
-33.43881721932965,-70.64013263605844
-33.474375086623816,-70.56665813909233
-33.53333387575527,-70.47775734891287
-33.4147490575625,-70.74952313266948
-33.43962136381923,-70.72545127065774
-33.343250298670654,-70.69271351079604
-33.40816061745994,-70.69694880418199
-33.344343909067746,-70.58809628043193
-33.39436657144058,-70.47444140799239
-33.46882092918063,-70.77098124053786
-33.361834707874124,-70.79356179287072
-33.61080167800514,-70.81628005206059
-33.605307889009985,-70.51611666027456
-33.520898348629046,-70.56848095424161
-33.5845054157752,-70.80945937554142
-33.47373144783819,-70.60276170125698
-33.338866869114476,-70.52226991485807
-33.55327388891598,-70.78960775045806
-33.637856915134094,-70.4736372096181
-33.494409153789654,-70.77001724402453
-33.52427440936573,-70.64839058787372
-33.58630237893168,-70.66499502653978
-33.54165549009178,-70.6379616867209
-33.449901968535656,-70.72099142276333
-33.518936289621266,-70.5249776956186
-33.4953035319588,-70.723270142041
-33.52904518204612,-70.72862241793824
-33.59563875034542,-70.71950358859321
-33.50651662304012,-70.54975440296592
-33.49285942486523,-70.47648766817747
-33.58698880830439,-70.64261671374074
-33.570018821324,-70.47356606209526
-33.33994296167637,-70.62998509926805
-33.51376148557296,-70.67412953057504
-33.56358670894262,-70.60860552770329
-33.340205060975094,-70.69768105396427
-33.45898850526883,-70.63589464652003
-33.33884726131598,-70.53747623499572
-33.34474805823208,-70.78614571475649
-33.362884347226014,-70.77669187974864
-33.34333180966772,-70.64269512992936
-33.41273049500938,-70.48117500534697
-33.35519235394279,-70.50770274814323
-33.62466784387611,-70.71872723062698
-33.37320553478454,-70.68446848366791
-33.514407193259224,-70.4890923396409
-33.61828575211671,-70.72632788386073
-33.38689235062178,-70.74485336107612
-33.51475685250234,-70.73008677277993
-33.51586900172509,-70.69761920089783
-33.4599070106737,-70.50297257886758
-33.53625429889973,-70.7853974838888
-33.595446350314035,-70.68684045456973
-33.364245878239146,-70.765451768774
-33.40680563229562,-70.6806914095935
-33.41006179846461,-70.79317419422213
-33.57213743276781,-70.64315797035879
-33.599035904465886,-70.79674625330168
-33.399009610233854,-70.78679866640744
-33.39510970380864,-70.64661181947567
-33.33923901100813,-70.67608217743569
-33.6038144475106,-70.71757284796892
-33.47122486784517,-70.70496260180377
-33.401001335558796,-70.61618149560776
-33.44017829964323,-70.67287611521598
-33.36426653236622,-70.7640428251263
-33.545741776592486,-70.8088154375071
-33.31523892292387,-70.6813200232691
-33.5527425019791,-70.67129770804226
-33.397511377004996,-70.48534315206537
-33.473430775327415,-70.81998620767908
-33.56382510965767,-70.6769401647072
-33.37177363036851,-70.50153871351793
-33.62790386275349,-70.729597017763
-33.45036855942019,-70.54564665065057
-33.4854917138791,-70.6851702804485
-33.532745432470435,-70.51984160961243
-33.47044644654449,-70.47182930645018
-33.32364355804364,-70.6174622024793
-33.58681989869457,-70.8151374344438
-33.41179781217182,-70.61810739802135
-33.45973375286915,-70.77342992495122
-33.31715007716503,-70.7716269386872
-33.502057657880165,-70.77012725161308
-33.39598470884107,-70.66184358302796
-33.461936854933725,-70.77586945061918
-33.34487099775937,-70.72399648141061
-33.4386606906496,-70.58030546558976
-33.36793823813545,-70.74885587005765
-33.624978916352894,-70.61100749735456
-33.60680689164409,-70.8178487532897
-33.39333115153053,-70.8122459647572
-33.604646959426084,-70.81421193722448
-33.39261077467323,-70.4847395119261
-33.638002660613594,-70.802061286801
-33.537819139921275,-70.66086513858502
-33.501181221713175,-70.5413824396444
-33.418795885370294,-70.67964735408304
-33.5160323005612,-70.67392641154724
-33.30714447393037,-70.51735173834776
-33.59182339474054,-70.63445749906984
-33.63955006107254,-70.76946873825851
-33.31161050817275,-70.5102039455182
-33.4674074239984,-70.58525305742353
-33.53490105547166,-70.81500814651747
-33.30092229154315,-70.52706845955498
-33.59520008402742,-70.56942810348639
-33.54235471248142,-70.63685353899331
-33.49786240002178,-70.7831150292659
-33.46273103868087,-70.53516944656008
-33.61778254190978,-70.52486281191892
-33.34390766029756,-70.59126161305917
-33.359890557456545,-70.73599550106543
-33.304443385567986,-70.48893413023417
-33.311032168068586,-70.78741314700964
-33.38379445031627,-70.68454886463516
-33.39588056781801,-70.698186769762
-33.447363361440495,-70.74767416227594
-33.31139393523138,-70.73648370059749
-33.5207261449219,-70.48460778728207
-33.52998862648616,-70.69200083033805
-33.6323117575125,-70.62529796293666
-33.54357483646468,-70.63578310687822
-33.637670972973844,-70.62102518096864
-33.60297612266044,-70.69571084689171
-33.41795867076441,-70.7950715165937
-33.37160683442212,-70.62599678449375
-33.56172016455918,-70.60899218822556
-33.506892458637196,-70.72370137674154
-33.45335995429587,-70.78552582833278
-33.56569683416744,-70.68317817995711
-33.50535861463372,-70.61190408674537
-33.360621980641746,-70.60605262741663
-33.33461793687822,-70.80266113589619
-33.616390508812046,-70.48007296398639
-33.447759177668146,-70.51398583671194
-33.48593745625365,-70.50012009252774
-33.60334189314941,-70.7981014656074
-33.54467389178214,-70.53299044446325
-33.31848726622729,-70.8195700823841
-33.347946193817094,-70.65356309096613
-33.38145773269159,-70.57985150142018
-33.37753585912816,-70.59710023337882
-33.45941145990131,-70.72156700598144
-33.54948189757796,-70.49411926753922
-33.417375220437066,-70.67825306977936
-33.42253272013952,-70.7507845761643
-33.415305643094975,-70.74063436769143
-33.30349891847166,-70.76009368078138
-33.345698622646275,-70.62727468534054
-33.44819548170186,-70.54860606241526
-33.467555194626684,-70.71801731225192
-33.569344460166214,-70.56841855173288
-33.63767572077756,-70.5624141206166
-33.61015172767445,-70.61533316481689
-33.57542117660415,-70.6271576916379
-33.55722199037476,-70.58124417978576
-33.522479625454004,-70.64530259986097
-33.41425462617489,-70.50739996372619
-33.319786932155644,-70.8180348557445
-33.35290206033591,-70.49326987584789
-33.35121479362324,-70.59505072020683
-33.615649553304685,-70.58834293291488
-33.62904432519542,-70.75578425023575
-33.303035062205794,-70.6664665295695
-33.59358157339796,-70.75862739959298
-33.34345014966065,-70.66119177405362
-33.62916700612354,-70.75534571109046
-33.33496524562908,-70.61365068832693
-33.53118104234209,-70.53918239428543
-33.32082306733307,-70.60138100383885
-33.40887157534228,-70.5962290283764
-33.599573068244254,-70.74966946114021
-33.331141934181026,-70.7819530650192
-33.5723793576675,-70.59599521172417
-33.360406358884624,-70.77909361616378
-33.365724937573205,-70.64128423637408
-33.53631001666142,-70.7511172732705
-33.592044114681485,-70.7887399449858
-33.36028482723745,-70.53431618860257
-33.41406757364067,-70.70572830906907
-33.45620306920357,-70.5724562569429
-33.62429992974397,-70.53615421431378
-33.4707660536558,-70.59278873786668
-33.60680520226288,-70.50881404546219
-33.441897656312484,-70.62232380903755
-33.424579298002904,-70.60766423031231
-33.46690492070155,-70.52430989632212
-33.30974553564866,-70.71783924471
-33.63296136916782,-70.72556358405531
-33.3810910313137,-70.75440316385261
-33.46121780638714,-70.49715779192324
-33.61008844841537,-70.75450933984183
-33.43227419736788,-70.71001254624245
-33.47472208849641,-70.63463206361016
-33.60581740813446,-70.68067271527286
-33.3892347892524,-70.66666821805093
-33.508268378360945,-70.50600887443186
-33.31214955136109,-70.64742175924671
-33.62066575596553,-70.66975355477845
-33.41478891934294,-70.73069876521895
-33.64126691464272,-70.5858635089614
-33.53436633661406,-70.5338386575079
-33.320865521749454,-70.55475553353611
-33.60698209282472,-70.73016772326271
-33.48708148585385,-70.78706537034381
-33.55029947445462,-70.79514840257055
-33.5676754890769,-70.73626764934465
-33.31728390298323,-70.76257553205512
-33.30648522044716,-70.73506982020452
-33.456379400724195,-70.7399649654252
-33.6244859686997,-70.54030741704584
-33.553801640261945,-70.56719071423387
-33.60234499948657,-70.77476234119293
-33.51835030875972,-70.76057423356022
-33.31176701326654,-70.51511068756993
-33.55846609972216,-70.75254276685814
-33.474012061957424,-70.7576568787979
-33.63276062744408,-70.56569940307874
-33.33105042892395,-70.72711654258188
-33.524553923670744,-70.48618680317017
-33.51665159052386,-70.5847464607391
-33.559177500628145,-70.70156509290723
-33.40883039014107,-70.55829009394142
-33.40525950889825,-70.74350731209987
-33.48476324677078,-70.77665041876831
-33.36045846945399,-70.60175365019023
-33.44715783940326,-70.73840003716593
-33.590066484727814,-70.56125930925452
-33.48712919650524,-70.72364710796623
-33.59528735893681,-70.78138416017813
-33.49027576803209,-70.64519170116318
-33.41045885034469,-70.7787150324443
-33.31327513966506,-70.70894347543215
-33.521231873809285,-70.49558344911902
-33.515663145928514,-70.79832444209481
-33.31997453433166,-70.76997350744504
-33.43723245489644,-70.75319548731079
-33.52482590322834,-70.80514258716762
-33.33469063677013,-70.7591756975486
-33.46774626391815,-70.61925418047193
-33.55673846157001,-70.73056899121661
-33.490509177444565,-70.78817500688515
-33.49948240112307,-70.77643174763905
